GeneID	length	SYMBOL
ENSG00000271609	308	ENSG00000271609
ENSG00000271611	144	ENSG00000271611
ENSG00000271612	302	HSPE1P14
ENSG00000271614	3632	ATP2B1-AS1
ENSG00000271615	1099	ACTG1P22
ENSG00000271616	259	ENSG00000271616
ENSG00000271618	182	ENSG00000271618
ENSG00000271620	360	IGHV3OR16-7
ENSG00000271621	388	ENSG00000271621
ENSG00000271623	634	ENSG00000271623
ENSG00000271624	844	ENSG00000271624
ENSG00000271625	718	PSMA6P4
ENSG00000271626	382	H3P42
ENSG00000271627	583	NKAIN1P2
ENSG00000271629	379	ENSG00000271629
ENSG00000271631	610	SLC46A2-AS1
ENSG00000271632	517	ENSG00000271632
ENSG00000271635	1525	DBF4P2
ENSG00000271638	577	BNIP3P19
ENSG00000271639	1551	PPFIA1P1
ENSG00000271642	643	MARK3P1
ENSG00000271643	4524	PDCD6IP-DT
ENSG00000271644	111	ENSG00000271644
ENSG00000271646	2503	IRF2-DT
ENSG00000271647	1398	KRT8P47
ENSG00000271650	394	ENSG00000271650
ENSG00000271652	376	ENSG00000271652
ENSG00000271653	1210	ENSG00000271653
ENSG00000271654	670	ENSG00000271654
ENSG00000271655	490	BNIP3P35
ENSG00000271656	321	ENSG00000271656
ENSG00000271657	395	ENSG00000271657
ENSG00000271659	476	ENSG00000271659
ENSG00000271660	310	ENSG00000271660
ENSG00000271661	574	BNIP3P36
ENSG00000271662	1070	PPP4R2P6
ENSG00000271664	1095	ENSG00000271664
ENSG00000271666	583	ENSG00000271666
ENSG00000271667	170	ENSG00000271667
ENSG00000271670	625	ENSG00000271670
ENSG00000271671	296	ENSG00000271671
ENSG00000271672	622	DUXAP8
ENSG00000271676	964	ENSG00000271676
ENSG00000271677	398	ENSG00000271677
ENSG00000271679	322	LSM1P2
ENSG00000271680	466	ENSG00000271680
ENSG00000271681	474	ENSG00000271681
ENSG00000271682	351	TVP23CP3
ENSG00000271686	820	TNPO3P1
ENSG00000271687	1809	MTND5P10
ENSG00000271691	201	ENSG00000271691
ENSG00000271693	117	ENSG00000271693
ENSG00000271696	943	ENSG00000271696
ENSG00000271697	156	ENSG00000271697
ENSG00000271698	1596	ENSG00000271698
ENSG00000271699	875	SNX29P2
ENSG00000271701	454	ENSG00000271701
ENSG00000271702	275	ENSG00000271702
ENSG00000271704	578	BNIP3P20
ENSG00000271705	525	RPL17P3
ENSG00000271707	821	ATP1B3P1
ENSG00000271709	708	ENSG00000271709
ENSG00000271710	367	NDUFA8P1
ENSG00000271711	616	SAP30P1
ENSG00000271712	1019	ENSG00000271712
ENSG00000271714	1962	FAM169A-AS1
ENSG00000271715	430	ENSG00000271715
ENSG00000271716	580	ENSG00000271716
ENSG00000271717	348	ENSG00000271717
ENSG00000271723	7090	MROH7-TTC4
ENSG00000271724	512	ENSG00000271724
ENSG00000271725	476	ENSG00000271725
ENSG00000271727	1212	ENSG00000271727
ENSG00000271730	644	ENSG00000271730
ENSG00000271732	339	ENSG00000271732
ENSG00000271736	1647	LINC02772
ENSG00000271737	730	ENSG00000271737
ENSG00000271739	126	RNU1-29P
ENSG00000271741	3099	ENSG00000271741
ENSG00000271742	256	ENSG00000271742
ENSG00000271743	1595	ENSG00000271743
ENSG00000271746	837	ENSG00000271746
ENSG00000271749	232	ENSG00000271749
ENSG00000271751	415	ENSG00000271751
ENSG00000271752	408	ENSG00000271752
ENSG00000271754	545	ENSG00000271754
ENSG00000271755	2955	ENSG00000271755
ENSG00000271758	589	ENSG00000271758
ENSG00000271761	540	ENSG00000271761
ENSG00000271763	446	ENSG00000271763
ENSG00000271765	301	RN7SKP299
ENSG00000271766	443	ENSG00000271766
ENSG00000271771	647	ENSG00000271771
ENSG00000271774	724	ENSG00000271774
ENSG00000271776	3491	ENSG00000271776
ENSG00000271778	578	ENSG00000271778
ENSG00000271779	253	ENSG00000271779
ENSG00000271780	1260	ENSG00000271780
ENSG00000271781	791	ENSG00000271781
ENSG00000271784	631	TP53RK-DT
ENSG00000271787	446	ENSG00000271787
ENSG00000271788	811	ENSG00000271788
ENSG00000271789	1385	ENSG00000271789
ENSG00000271792	168	ENSG00000271792
ENSG00000271793	8624	ENSG00000271793
ENSG00000271795	3317	ENSG00000271795
ENSG00000271797	944	ENSG00000271797
ENSG00000271798	132	SNORA51
ENSG00000271803	440	ENSG00000271803
ENSG00000271806	4196	ENSG00000271806
ENSG00000271810	1078	ENSG00000271810
ENSG00000271811	2045	ENSG00000271811
ENSG00000271814	195	RN7SKP290
ENSG00000271816	1913	BMS1P4
ENSG00000271817	219	U3
ENSG00000271818	322	RN7SKP4
ENSG00000271819	107	RNU6-94P
ENSG00000271820	1953	ENSG00000271820
ENSG00000271821	517	ENSG00000271821
ENSG00000271824	1695	SMIM32
ENSG00000271825	444	ENSG00000271825
ENSG00000271826	2075	PLS3-AS1
ENSG00000271828	1700	ENSG00000271828
ENSG00000271830	354	ENSG00000271830
ENSG00000271833	628	ENSG00000271833
ENSG00000271841	63	RNU7-10P
ENSG00000271843	611	ENSG00000271843
ENSG00000271848	2927	SYNPO2L-AS1
ENSG00000271849	528	MAN2A1-DT
ENSG00000271850	2676	LINC02343
ENSG00000271851	2374	ENSG00000271851
ENSG00000271852	90	SNORD11B
ENSG00000271853	995	ENSG00000271853
ENSG00000271855	877	ENSG00000271855
ENSG00000271856	2592	LINC01215
ENSG00000271857	927	ENSG00000271857
ENSG00000271858	1202	ENSG00000271858
ENSG00000271860	12270	ENSG00000271860
ENSG00000271862	1589	ENSG00000271862
ENSG00000271868	473	ENSG00000271868
ENSG00000271869	806	DCTN6-DT
ENSG00000271871	957	ENSG00000271871
ENSG00000271874	432	RAI14-DT
ENSG00000271880	3078	ENSG00000271880
ENSG00000271882	411	ENSG00000271882
ENSG00000271886	119	MIR98
ENSG00000271888	1078	JARID2-DT
ENSG00000271889	884	C2orf74-AS1
ENSG00000271890	1029	OR10AE1P
ENSG00000271892	430	ENSG00000271892
ENSG00000271893	503	ENSG00000271893
ENSG00000271894	2289	ENSG00000271894
ENSG00000271897	430	ENSG00000271897
ENSG00000271898	84	MIR4791
ENSG00000271899	54	MIR4466
ENSG00000271900	104	ENSG00000271900
ENSG00000271901	1447	ENSG00000271901
ENSG00000271904	412	ENSG00000271904
ENSG00000271907	129	SNORA35B
ENSG00000271911	2055	ENSG00000271911
ENSG00000271913	13531	TAGAP-AS1
ENSG00000271914	396	ENSG00000271914
ENSG00000271916	256	ENSG00000271916
ENSG00000271917	1517	ENSG00000271917
ENSG00000271918	1638	ENSG00000271918
ENSG00000271919	556	ENSG00000271919
ENSG00000271922	104	ENSG00000271922
ENSG00000271923	107	RNU6-86P
ENSG00000271924	117	RNA5SP108
ENSG00000271926	640	ENSG00000271926
ENSG00000271930	504	ENSG00000271930
ENSG00000271931	504	PNRC1-DT
ENSG00000271932	107	RNU6-85P
ENSG00000271933	2163	ENSG00000271933
ENSG00000271934	342	OR2AS2P
ENSG00000271936	1108	ENSG00000271936
ENSG00000271937	612	ENSG00000271937
ENSG00000271938	292	ENSG00000271938
ENSG00000271943	745	TPM4P2
ENSG00000271945	3454	ENSG00000271945
ENSG00000271947	578	ENSG00000271947
ENSG00000271949	654	ENSG00000271949
ENSG00000271952	1246	LINC01954
ENSG00000271955	1201	ENSG00000271955
ENSG00000271958	376	ENSG00000271958
ENSG00000271959	2961	ENSG00000271959
ENSG00000271963	392	ENSG00000271963
ENSG00000271964	549	ENSG00000271964
ENSG00000271966	1113	ARFGEF1-DT
ENSG00000271967	543	ENSG00000271967
ENSG00000271968	999	ADAM6
ENSG00000271969	434	ENSG00000271969
ENSG00000271971	736	ENSG00000271971
ENSG00000271973	279	ENSG00000271973
ENSG00000271974	136	RDM1P4
ENSG00000271976	2583	ENSG00000271976
ENSG00000271977	530	EVA1CP2
ENSG00000271978	3644	ENSG00000271978
ENSG00000271980	2550	ENSG00000271980
ENSG00000271981	395	ENSG00000271981
ENSG00000271982	66	SNORD58B
ENSG00000271983	492	ENSG00000271983
ENSG00000271984	569	ENSG00000271984
ENSG00000271985	124	ENSG00000271985
ENSG00000271986	288	RN7SL827P
ENSG00000271989	797	ENSG00000271989
ENSG00000271991	1091	TTC32-DT
ENSG00000271992	466	ENSG00000271992
ENSG00000271993	628	ENSG00000271993
ENSG00000271996	564	ENSG00000271996
ENSG00000271998	2436	ENSG00000271998
ENSG00000272002	634	LINC02973
ENSG00000272004	400	ENSG00000272004
ENSG00000272006	112	ENSG00000272006
ENSG00000272008	4127	ENSG00000272008
ENSG00000272009	686	ENSG00000272009
ENSG00000272010	623	ENSG00000272010
ENSG00000272015	83	SNORA62
ENSG00000272020	163	RNU1-30P
ENSG00000272021	547	ENSG00000272021
ENSG00000272023	395	AFF4-DT
ENSG00000272024	407	ENSG00000272024
ENSG00000272025	199	SNORA74
ENSG00000272027	912	ENSG00000272027
ENSG00000272028	108	RNU6-87P
ENSG00000272030	1054	ENSG00000272030
ENSG00000272031	3671	ANKRD34A
ENSG00000272033	1893	ENSG00000272033
ENSG00000272034	91	SNORD14A
ENSG00000272036	68	MIR139
ENSG00000272037	1430	ENSG00000272037
ENSG00000272043	775	ENSG00000272043
ENSG00000272046	3599	ENSG00000272046
ENSG00000272047	8762	GTF2H5
ENSG00000272049	587	ENSG00000272049
ENSG00000272050	725	ENSG00000272050
ENSG00000272051	102	Y_RNA
ENSG00000272054	3803	ENSG00000272054
ENSG00000272055	107	RNU6-6P
ENSG00000272056	659	ENSG00000272056
ENSG00000272057	382	ANKH-DT
ENSG00000272068	3222	BCAN-AS1
ENSG00000272070	3154	ENSG00000272070
ENSG00000272071	541	ENSG00000272071
ENSG00000272072	742	ENSG00000272072
ENSG00000272075	303	RN7SL828P
ENSG00000272076	572	ENSG00000272076
ENSG00000272077	1953	ENSG00000272077
ENSG00000272078	7923	ENSG00000272078
ENSG00000272079	1269	ENSG00000272079
ENSG00000272080	86	MIR502
ENSG00000272081	494	FCHO2-DT
ENSG00000272084	3402	ENSG00000272084
ENSG00000272085	214	ENSG00000272085
ENSG00000272086	1314	GOLPH3-DT
ENSG00000272087	649	ENSG00000272087
ENSG00000272088	382	ENSG00000272088
ENSG00000272092	1098	ENSG00000272092
ENSG00000272094	879	ENSG00000272094
ENSG00000272096	286	RN7SL715P
ENSG00000272097	1471	TMEM14B-DT
ENSG00000272100	391	ENSG00000272100
ENSG00000272103	2237	ENSG00000272103
ENSG00000272104	408	ENSG00000272104
ENSG00000272106	2038	ENSG00000272106
ENSG00000272108	2086	ENSG00000272108
ENSG00000272109	1354	ENSG00000272109
ENSG00000272112	526	ENSG00000272112
ENSG00000272113	90	Y_RNA
ENSG00000272114	188	ENSG00000272114
ENSG00000272115	485	ENSG00000272115
ENSG00000272121	1069	ENSG00000272121
ENSG00000272123	453	ENSG00000272123
ENSG00000272128	461	ENSG00000272128
ENSG00000272129	1436	ENSG00000272129
ENSG00000272130	291	ENSG00000272130
ENSG00000272134	91	ENSG00000272134
ENSG00000272137	471	ENSG00000272137
ENSG00000272138	4149	LINC01607
ENSG00000272139	377	ENSG00000272139
ENSG00000272140	1192	ENSG00000272140
ENSG00000272141	987	ENSG00000272141
ENSG00000272142	4662	LYRM4-AS1
ENSG00000272143	1096	FGF14-AS2
ENSG00000272144	1047	ENSG00000272144
ENSG00000272145	1695	NFYC-AS1
ENSG00000272146	884	ARF4-AS1
ENSG00000272148	480	ENSG00000272148
ENSG00000272149	305	ENSG00000272149
ENSG00000272150	2019	NBPF25P
ENSG00000272153	531	ENSG00000272153
ENSG00000272154	1096	ENSG00000272154
ENSG00000272155	445	ENSG00000272155
ENSG00000272156	732	ENSG00000272156
ENSG00000272157	1183	ENSG00000272157
ENSG00000272158	443	ENSG00000272158
ENSG00000272159	695	ENSG00000272159
ENSG00000272160	135	RNU4-5P
ENSG00000272161	493	ENSG00000272161
ENSG00000272162	1589	ENSG00000272162
ENSG00000272163	2555	ENSG00000272163
ENSG00000272164	481	ENSG00000272164
ENSG00000272166	64	ENSG00000272166
ENSG00000272167	2011	ENSG00000272167
ENSG00000272168	36587	CASC15
ENSG00000272170	409	KLC4-AS1
ENSG00000272172	223	ENSG00000272172
ENSG00000272173	1123	ENSG00000272173
ENSG00000272175	280	ENSG00000272175
ENSG00000272180	1275	ENSG00000272180
ENSG00000272181	418	ENSG00000272181
ENSG00000272182	561	ENSG00000272182
ENSG00000272183	649	ENSG00000272183
ENSG00000272186	325	VPS11-DT
ENSG00000272189	1894	MAP7-AS1
ENSG00000272192	1208	PDE7A-DT
ENSG00000272195	1739	ENSG00000272195
ENSG00000272197	307	RN7SL803P
ENSG00000272202	1159	ENSG00000272202
ENSG00000272203	753	ENSG00000272203
ENSG00000272205	767	POU2F1-DT
ENSG00000272209	1143	ENSG00000272209
ENSG00000272211	2065	ENSG00000272211
ENSG00000272215	63	U7
ENSG00000272217	594	ENSG00000272217
ENSG00000272218	432	ENSG00000272218
ENSG00000272219	1779	ENSG00000272219
ENSG00000272220	118	ENSG00000272220
ENSG00000272221	1207	ENSG00000272221
ENSG00000272223	509	ENSG00000272223
ENSG00000272226	535	ENSG00000272226
ENSG00000272230	111	MIR3666
ENSG00000272232	299	RN7SL726P
ENSG00000272234	604	ENSG00000272234
ENSG00000272235	3461	ENSG00000272235
ENSG00000272236	243	ENSG00000272236
ENSG00000272237	114	ENSG00000272237
ENSG00000272239	237	ENSG00000272239
ENSG00000272240	541	ENSG00000272240
ENSG00000272243	1479	ENSG00000272243
ENSG00000272247	679	ENSG00000272247
ENSG00000272248	490	ENSG00000272248
ENSG00000272249	545	ENSG00000272249
ENSG00000272253	107	RNA5SP386
ENSG00000272254	437	ENSG00000272254
ENSG00000272255	543	ENSG00000272255
ENSG00000272256	710	ENSG00000272256
ENSG00000272259	3936	LINC01749
ENSG00000272262	100	RNU6-89P
ENSG00000272263	510	ENSG00000272263
ENSG00000272264	577	ENSG00000272264
ENSG00000272265	461	ENSG00000272265
ENSG00000272269	1251	NUP153-AS1
ENSG00000272273	882	IER3-AS1
ENSG00000272274	11267	ARGLU1-DT
ENSG00000272275	393	ENSG00000272275
ENSG00000272277	850	ENSG00000272277
ENSG00000272279	548	ENSG00000272279
ENSG00000272281	1466	TPTE2P2
ENSG00000272282	1096	LINC02084
ENSG00000272288	962	ILRUN-AS1
ENSG00000272293	630	ENSG00000272293
ENSG00000272296	79	SNORD96A
ENSG00000272297	700	ENSG00000272297
ENSG00000272298	240	ENSG00000272298
ENSG00000272304	552	ENSG00000272304
ENSG00000272305	1760	ENSG00000272305
ENSG00000272311	540	IFNL4P1
ENSG00000272312	441	ENSG00000272312
ENSG00000272316	5352	ENSG00000272316
ENSG00000272319	135	ENSG00000272319
ENSG00000272320	1989	ENSG00000272320
ENSG00000272321	2622	ENSG00000272321
ENSG00000272323	1565	TTC23L-AS1
ENSG00000272324	377	DAP-DT
ENSG00000272325	9900	NUDT3
ENSG00000272328	916	ENSG00000272328
ENSG00000272329	1370	ENSG00000272329
ENSG00000272330	158	ENSG00000272330
ENSG00000272333	10807	KMT2B
ENSG00000272334	556	ENSG00000272334
ENSG00000272335	2517	ENSG00000272335
ENSG00000272337	106	RNU6-90P
ENSG00000272338	577	ENSG00000272338
ENSG00000272341	2538	ENSG00000272341
ENSG00000272342	577	LINC01115
ENSG00000272343	486	ENSG00000272343
ENSG00000272344	72	SNORD114-21
ENSG00000272345	887	ENSG00000272345
ENSG00000272346	112	ENSG00000272346
ENSG00000272347	1585	ENSG00000272347
ENSG00000272356	4315	ENSG00000272356
ENSG00000272359	133	RNU4-89P
ENSG00000272360	1414	ENSG00000272360
ENSG00000272361	599	ENSG00000272361
ENSG00000272362	526	ENSG00000272362
ENSG00000272366	239	ENSG00000272366
ENSG00000272368	1117	ENSG00000272368
ENSG00000272369	448	ENSG00000272369
ENSG00000272371	456	ENSG00000272371
ENSG00000272372	1639	ENSG00000272372
ENSG00000272374	4261	SCUBE3-AS1
ENSG00000272375	645	ENSG00000272375
ENSG00000272379	473	ENSG00000272379
ENSG00000272380	139	MIR3976
ENSG00000272381	2604	LINC02664
ENSG00000272382	920	ENSG00000272382
ENSG00000272383	1036	ENSG00000272383
ENSG00000272384	1621	ENSG00000272384
ENSG00000272386	399	ENSG00000272386
ENSG00000272387	135	ENSG00000272387
ENSG00000272391	8796	POM121C
ENSG00000272393	104	RNU6-92P
ENSG00000272395	1637	IFNL4
ENSG00000272396	459	ENSG00000272396
ENSG00000272397	2144	ENSG00000272397
ENSG00000272398	3096	CD24
ENSG00000272400	343	ENSG00000272400
ENSG00000272402	405	ENSG00000272402
ENSG00000272405	3222	ENSG00000272405
ENSG00000272406	548	ENSG00000272406
ENSG00000272407	292	ENSG00000272407
ENSG00000272410	2977	ENSG00000272410
ENSG00000272411	314	ENSG00000272411
ENSG00000272412	297	RN7SL778P
ENSG00000272414	3242	FAM47E-STBD1
ENSG00000272416	759	ENSG00000272416
ENSG00000272417	441	ENSG00000272417
ENSG00000272418	369	ENSG00000272418
ENSG00000272419	143	LINC01145
ENSG00000272420	568	ENSG00000272420
ENSG00000272425	2172	ENSG00000272425
ENSG00000272426	438	ENSG00000272426
ENSG00000272428	391	ENSG00000272428
ENSG00000272430	551	LINC02637
ENSG00000272431	547	ZNF454-DT
ENSG00000272432	485	ENSG00000272432
ENSG00000272434	391	ENSG00000272434
ENSG00000272435	119	RNA5SP357
ENSG00000272436	298	CUX2P1
ENSG00000272438	3417	ENSG00000272438
ENSG00000272439	107	RNU6-91P
ENSG00000272442	3513	ENSG00000272442
ENSG00000272443	555	OR13Z2P
ENSG00000272444	648	ENSG00000272444
ENSG00000272445	102	RNU6-84P
ENSG00000272446	1894	ENSG00000272446
ENSG00000272447	1701	ENSG00000272447
ENSG00000272449	1542	ENSG00000272449
ENSG00000272455	1523	MRPL20-DT
ENSG00000272456	1003	ENSG00000272456
ENSG00000272457	500	ENSG00000272457
ENSG00000272458	94	MIR432
ENSG00000272459	541	FAM193B-DT
ENSG00000272460	82	SNORD115-40
ENSG00000272461	657	ENSG00000272461
ENSG00000272462	4365	LINC02980
ENSG00000272463	2869	ENSG00000272463
ENSG00000272465	701	ENSG00000272465
ENSG00000272468	565	ENSG00000272468
ENSG00000272469	270	RN7SL760P
ENSG00000272472	1384	ENSG00000272472
ENSG00000272473	1650	ENSG00000272473
ENSG00000272474	78	SNORD113-5
ENSG00000272476	2574	ENSG00000272476
ENSG00000272477	956	ENSG00000272477
ENSG00000272478	222	ENSG00000272478
ENSG00000272479	594	ENSG00000272479
ENSG00000272480	391	OR13Z3P
ENSG00000272483	596	ENSG00000272483
ENSG00000272485	2436	ENSG00000272485
ENSG00000272489	1595	ENSG00000272489
ENSG00000272491	1674	ENSG00000272491
ENSG00000272494	931	OR1X1P
ENSG00000272498	564	ENSG00000272498
ENSG00000272501	2838	ENSG00000272501
ENSG00000272502	1141	ENSG00000272502
ENSG00000272505	2860	ENSG00000272505
ENSG00000272506	618	ENSG00000272506
ENSG00000272507	100	RNU6-88P
ENSG00000272508	1238	ENSG00000272508
ENSG00000272509	462	ENSG00000272509
ENSG00000272510	346	ENSG00000272510
ENSG00000272512	2086	ENSG00000272512
ENSG00000272514	3624	CFAP206
ENSG00000272515	1328	ENSG00000272515
ENSG00000272516	584	ENSG00000272516
ENSG00000272518	917	ENSG00000272518
ENSG00000272523	2616	LINC01023
ENSG00000272525	838	BTF3-DT
ENSG00000272529	551	ENSG00000272529
ENSG00000272533	126	SNORA28
ENSG00000272536	284	RN7SL840P
ENSG00000272537	190	ENSG00000272537
ENSG00000272540	773	ENSG00000272540
ENSG00000272541	578	ENSG00000272541
ENSG00000272542	977	ENSG00000272542
ENSG00000272543	84	MIR4787
ENSG00000272545	580	ENSG00000272545
ENSG00000272549	4569	LINC02538
ENSG00000272554	1029	ENSG00000272554
ENSG00000272555	455	ENSG00000272555
ENSG00000272556	386	GTF2IP13
ENSG00000272558	354	ENSG00000272558
ENSG00000272559	901	OR51F3P
ENSG00000272562	1542	H3-3A-DT
ENSG00000272563	3443	ENSG00000272563
ENSG00000272564	449	ENSG00000272564
ENSG00000272566	610	ENSG00000272566
ENSG00000272568	4928	CPVL-AS2
ENSG00000272569	624	OR5BL1P
ENSG00000272572	1637	ENSG00000272572
ENSG00000272573	702	MUSTN1
ENSG00000272574	505	ENSG00000272574
ENSG00000272575	986	LINC02098
ENSG00000272576	610	ENSG00000272576
ENSG00000272578	847	GUSBP11
ENSG00000272582	814	ENSG00000272582
ENSG00000272583	1237	ENSG00000272583
ENSG00000272588	719	ENSG00000272588
ENSG00000272589	1460	ZSWIM8-AS1
ENSG00000272592	497	ENSG00000272592
ENSG00000272595	953	OR10AH1P
ENSG00000272597	533	ENSG00000272597
ENSG00000272599	960	ENSG00000272599
ENSG00000272600	373	ENSG00000272600
ENSG00000272601	450	EFCAB3P1
ENSG00000272602	3929	ZNF595
ENSG00000272604	2578	EFCAB10-AS1
ENSG00000272606	576	PPP4R3B-DT
ENSG00000272609	474	ENSG00000272609
ENSG00000272610	2567	MAGI1-IT1
ENSG00000272617	887	ENSG00000272617
ENSG00000272619	331	FAM131B-AS1
ENSG00000272620	12180	AFAP1-AS1
ENSG00000272622	3342	ENSG00000272622
ENSG00000272625	720	ENSG00000272625
ENSG00000272626	477	ENSG00000272626
ENSG00000272627	493	ENSG00000272627
ENSG00000272630	3005	ENSG00000272630
ENSG00000272631	6545	ENSG00000272631
ENSG00000272632	454	ENSG00000272632
ENSG00000272634	942	OR51F5P
ENSG00000272636	6489	DOC2B
ENSG00000272638	741	ENSG00000272638
ENSG00000272639	564	ENSG00000272639
ENSG00000272642	1638	ENSG00000272642
ENSG00000272645	360	GTF2IP20
ENSG00000272646	427	ENSG00000272646
ENSG00000272647	830	ENSG00000272647
ENSG00000272650	298	ENSG00000272650
ENSG00000272654	1434	JTB-DT
ENSG00000272655	324	POLR2J4
ENSG00000272656	348	ENSG00000272656
ENSG00000272657	641	ENSG00000272657
ENSG00000272660	140	ENSG00000272660
ENSG00000272661	574	ENSG00000272661
ENSG00000272662	504	TIMMDC1-DT
ENSG00000272663	555	PPP1R21-DT
ENSG00000272664	948	OR51C4P
ENSG00000272666	602	KLHDC7B-DT
ENSG00000272667	630	ENSG00000272667
ENSG00000272668	7134	ENSG00000272668
ENSG00000272669	491	ENSG00000272669
ENSG00000272672	547	ENSG00000272672
ENSG00000272674	3840	PCDHB16
ENSG00000272676	300	OR5AO1P
ENSG00000272677	1070	HNRNPD-DT
ENSG00000272678	391	ENSG00000272678
ENSG00000272679	561	ENSG00000272679
ENSG00000272681	713	FAM223B
ENSG00000272682	1514	ENSG00000272682
ENSG00000272685	942	OR9I3P
ENSG00000272686	2099	WASL-DT
ENSG00000272688	2146	ENSG00000272688
ENSG00000272689	331	ENSG00000272689
ENSG00000272690	6878	LINC02018
ENSG00000272691	243	ENSG00000272691
ENSG00000272692	1905	ENSG00000272692
ENSG00000272693	248	NUPR2P1
ENSG00000272694	910	ENSG00000272694
ENSG00000272695	2009	GAS6-DT
ENSG00000272696	573	ENSG00000272696
ENSG00000272699	497	ENSG00000272699
ENSG00000272701	4118	MESTIT1
ENSG00000272702	2890	ENSG00000272702
ENSG00000272703	400	ENSG00000272703
ENSG00000272707	160	ENSG00000272707
ENSG00000272710	222	ENSG00000272710
ENSG00000272711	1333	HK2-DT
ENSG00000272714	381	ENSG00000272714
ENSG00000272715	383	ENSG00000272715
ENSG00000272716	717	SLC30A6-DT
ENSG00000272717	845	ENSG00000272717
ENSG00000272719	515	ENSG00000272719
ENSG00000272720	1433	ENSG00000272720
ENSG00000272721	386	EIF2B5-DT
ENSG00000272727	1724	LINC02266
ENSG00000272729	1553	ENSG00000272729
ENSG00000272732	1655	ENSG00000272732
ENSG00000272733	1081	ENSG00000272733
ENSG00000272734	5748	ADIRF-AS1
ENSG00000272735	1024	ENSG00000272735
ENSG00000272741	708	ENSG00000272741
ENSG00000272742	664	ENSG00000272742
ENSG00000272744	634	ENSG00000272744
ENSG00000272745	672	ENSG00000272745
ENSG00000272748	521	ENSG00000272748
ENSG00000272750	2646	ENSG00000272750
ENSG00000272752	3816	STAG3L5P-PVRIG2P-PILRB
ENSG00000272754	1365	ENSG00000272754
ENSG00000272755	565	ENSG00000272755
ENSG00000272758	2901	WDR5B-DT
ENSG00000272760	963	ENSG00000272760
ENSG00000272762	547	ENSG00000272762
ENSG00000272763	1596	LINC03057
ENSG00000272764	276	ENSG00000272764
ENSG00000272767	1335	JMJD1C-AS1
ENSG00000272768	1441	ENSG00000272768
ENSG00000272769	1687	ENSG00000272769
ENSG00000272770	626	ENSG00000272770
ENSG00000272772	1239	ENSG00000272772
ENSG00000272774	532	ENSG00000272774
ENSG00000272777	870	ENSG00000272777
ENSG00000272779	1121	BMS1P20
ENSG00000272783	289	ENSG00000272783
ENSG00000272784	634	ENSG00000272784
ENSG00000272787	663	ENSG00000272787
ENSG00000272788	650	ENSG00000272788
ENSG00000272789	852	ENSG00000272789
ENSG00000272791	935	ENSG00000272791
ENSG00000272795	1354	GAR1-DT
ENSG00000272797	445	ENSG00000272797
ENSG00000272798	604	ENSG00000272798
ENSG00000272799	534	ENSG00000272799
ENSG00000272800	1883	ENSG00000272800
ENSG00000272801	368	ENSG00000272801
ENSG00000272804	1578	KRTAP10-7
ENSG00000272807	740	ENSG00000272807
ENSG00000272808	8164	GCAWKR
ENSG00000272810	517	ENSG00000272810
ENSG00000272812	574	ENSG00000272812
ENSG00000272814	274	ENSG00000272814
ENSG00000272815	3243	ENSG00000272815
ENSG00000272817	571	ENSG00000272817
ENSG00000272821	855	ENSG00000272821
ENSG00000272822	1336	ENSG00000272822
ENSG00000272823	536	ENSG00000272823
ENSG00000272824	442	ENSG00000272824
ENSG00000272825	652	ENSG00000272825
ENSG00000272829	883	ENSG00000272829
ENSG00000272831	814	ENSG00000272831
ENSG00000272832	403	ENSG00000272832
ENSG00000272834	443	ENSG00000272834
ENSG00000272836	478	ENSG00000272836
ENSG00000272837	469	OR10AE3P
ENSG00000272839	617	ENSG00000272839
ENSG00000272840	373	ENSG00000272840
ENSG00000272841	2025	MAP3K4-AS1
ENSG00000272842	560	ENSG00000272842
ENSG00000272843	708	ENSG00000272843
ENSG00000272844	707	ENSG00000272844
ENSG00000272848	4107	ENSG00000272848
ENSG00000272849	572	ENSG00000272849
ENSG00000272851	564	ENSG00000272851
ENSG00000272853	1312	SUV39H2-DT
ENSG00000272854	501	ENSG00000272854
ENSG00000272855	463	ENSG00000272855
ENSG00000272856	828	SCPPPQ1
ENSG00000272858	749	ENSG00000272858
ENSG00000272861	391	ENSG00000272861
ENSG00000272862	497	ENSG00000272862
ENSG00000272864	565	ENSG00000272864
ENSG00000272865	2555	ENSG00000272865
ENSG00000272866	615	ENSG00000272866
ENSG00000272870	9078	SAP30-DT
ENSG00000272871	1269	ENSG00000272871
ENSG00000272872	694	ENSG00000272872
ENSG00000272874	1672	ENSG00000272874
ENSG00000272882	864	OR2BH1P
ENSG00000272884	5553	ENSG00000272884
ENSG00000272885	420	ENSG00000272885
ENSG00000272886	6102	DCP1A
ENSG00000272887	3730	CSPG4P5
ENSG00000272888	6465	CHASERR
ENSG00000272892	1222	ENSG00000272892
ENSG00000272894	1730	MIOS-DT
ENSG00000272895	736	ENSG00000272895
ENSG00000272896	735	ENSG00000272896
ENSG00000272897	872	ENSG00000272897
ENSG00000272899	3883	SPMIP1
ENSG00000272900	940	OR10Q2P
ENSG00000272902	2478	TBC1D8-AS1
ENSG00000272905	668	ENSG00000272905
ENSG00000272906	989	ENSG00000272906
ENSG00000272908	1968	ENSG00000272908
ENSG00000272909	1870	ENSG00000272909
ENSG00000272910	501	ENSG00000272910
ENSG00000272911	303	ENSG00000272911
