GeneID	length	SYMBOL
ENSMUSG00000111383	616	Gm18914
ENSMUSG00000111384	586	Or8y1-ps1
ENSMUSG00000111386	322	Gm48842
ENSMUSG00000111387	651	Gm48803
ENSMUSG00000111388	1005	Gm7183
ENSMUSG00000111389	9813	Gm39465
ENSMUSG00000111390	3539	Gm48796
ENSMUSG00000111394	3887	Gm49759
ENSMUSG00000111395	1090	Gm18655
ENSMUSG00000111396	1060	Gm7333
ENSMUSG00000111397	2364	Gm48232
ENSMUSG00000111398	5867	D330037F02Rik
ENSMUSG00000111399	670	Gm47328
ENSMUSG00000111400	982	Gm29961
ENSMUSG00000111403	524	Gm47544
ENSMUSG00000111404	162	Gm47169
ENSMUSG00000111405	742	Gm2594
ENSMUSG00000111406	420	Gm47449
ENSMUSG00000111409	2964	Gm49380
ENSMUSG00000111410	1535	Gm49337
ENSMUSG00000111411	704	Gm33778
ENSMUSG00000111412	2401	Gm47047
ENSMUSG00000111413	565	Gm47716
ENSMUSG00000111414	779	Gm18103
ENSMUSG00000111415	920	Gm39325
ENSMUSG00000111416	271	Gm48331
ENSMUSG00000111417	961	Gm47430
ENSMUSG00000111418	801	Gm18016
ENSMUSG00000111419	956	Gm47568
ENSMUSG00000111420	782	Or10m1-ps1
ENSMUSG00000111421	3236	Gm47643
ENSMUSG00000111422	2782	1700027J07Rik
ENSMUSG00000111423	348	Dppa5c
ENSMUSG00000111424	2325	Gm48478
ENSMUSG00000111425	1061	Gm47324
ENSMUSG00000111426	91	Gm47318
ENSMUSG00000111427	589	Gm6390
ENSMUSG00000111428	162	Gm47146
ENSMUSG00000111429	2101	Gm32511
ENSMUSG00000111430	878	Or8ab1-ps1
ENSMUSG00000111431	394	Gm17779
ENSMUSG00000111432	175	Gm47993
ENSMUSG00000111433	1668	Gm47378
ENSMUSG00000111434	702	Gm47121
ENSMUSG00000111435	3118	Gm47358
ENSMUSG00000111436	3847	Gm47356
ENSMUSG00000111437	446	Gm47236
ENSMUSG00000111438	785	Rps2-ps12
ENSMUSG00000111439	567	Gm47633
ENSMUSG00000111440	453	Vmn1r-ps50
ENSMUSG00000111441	162	Gm47137
ENSMUSG00000111442	777	Gm48334
ENSMUSG00000111443	6424	Gm46123
ENSMUSG00000111444	2201	Gm47923
ENSMUSG00000111445	344	Gm47070
ENSMUSG00000111446	260	Gm6581
ENSMUSG00000111447	1165	Gm48249
ENSMUSG00000111448	5726	Or8b48
ENSMUSG00000111449	571	Gm34105
ENSMUSG00000111450	1718	Gm33351
ENSMUSG00000111451	878	Gm47321
ENSMUSG00000111453	780	Or8d22-ps1
ENSMUSG00000111454	1418	Or5g29
ENSMUSG00000111455	805	Or8m1-ps1
ENSMUSG00000111456	2610	Or4a72
ENSMUSG00000111457	755	Gm18996
ENSMUSG00000111458	255	Gm47035
ENSMUSG00000111459	626	Gm8031
ENSMUSG00000111460	928	Or4ad2-ps1
ENSMUSG00000111462	1598	Gm49317
ENSMUSG00000111463	370	Gm48061
ENSMUSG00000111464	577	Gm48675
ENSMUSG00000111465	9507	Gm47113
ENSMUSG00000111466	353	Gm47504
ENSMUSG00000111467	684	Gm47775
ENSMUSG00000111468	1303	5033425B01Rik
ENSMUSG00000111470	2572	Gm31822
ENSMUSG00000111471	597	Gm47350
ENSMUSG00000111472	1111	Gm47103
ENSMUSG00000111473	2562	LOC102637012
ENSMUSG00000111474	1749	Gm32926
ENSMUSG00000111477	266	Gm47668
ENSMUSG00000111478	238	Gm18251
ENSMUSG00000111479	498	Gm47559
ENSMUSG00000111480	94	Gm48469
ENSMUSG00000111481	4663	Gm47652
ENSMUSG00000111482	568	Gm47153
ENSMUSG00000111483	822	Gm18997
ENSMUSG00000111484	841	Gm18587
ENSMUSG00000111485	3841	Gm48443
ENSMUSG00000111486	418	Gm47380
ENSMUSG00000111487	753	1700092E16Rik
ENSMUSG00000111488	267	Gm31378
ENSMUSG00000111489	5324	1700019J19Rik
ENSMUSG00000111490	1176	Gm47159
ENSMUSG00000111491	4958	Gm47503
ENSMUSG00000111492	306	Aldoa-ps3
ENSMUSG00000111493	595	Or8e1-ps1
ENSMUSG00000111494	1157	4930431F10Rik
ENSMUSG00000111495	1338	Gm5366
ENSMUSG00000111496	2015	Gm47483
ENSMUSG00000111497	5042	Gm38431
ENSMUSG00000111498	1876	Gm47059
ENSMUSG00000111499	150	Gm47562
ENSMUSG00000111500	1027	Gm48820
ENSMUSG00000111503	681	Gm47034
ENSMUSG00000111504	3079	Gm48284
ENSMUSG00000111505	3369	Gm48673
ENSMUSG00000111506	111	Gm48848
ENSMUSG00000111507	1003	Amd-ps6
ENSMUSG00000111508	477	Gm48634
ENSMUSG00000111509	630	Gm47266
ENSMUSG00000111510	214	Gm48387
ENSMUSG00000111511	2317	6720432D03Rik
ENSMUSG00000111512	1349	Gm17853
ENSMUSG00000111514	859	E230014E18Rik
ENSMUSG00000111515	581	Gm5055
ENSMUSG00000111517	5761	Or4a39
ENSMUSG00000111518	478	Or8k42-ps1
ENSMUSG00000111520	1813	Gm33125
ENSMUSG00000111521	2536	Gm48529
ENSMUSG00000111523	774	Gm47183
ENSMUSG00000111524	388	Gm34113
ENSMUSG00000111525	494	Gm47082
ENSMUSG00000111526	463	Gm47433
ENSMUSG00000111528	1266	Gm39460
ENSMUSG00000111529	712	Gm48141
ENSMUSG00000111530	472	Gm9487
ENSMUSG00000111531	585	Gm32688
ENSMUSG00000111532	464	Gm36485
ENSMUSG00000111533	1369	Gm39458
ENSMUSG00000111534	267	Gm48846
ENSMUSG00000111535	3151	Gm35154
ENSMUSG00000111537	508	Gm7653
ENSMUSG00000111539	2415	Gm48372
ENSMUSG00000111540	981	4930584E12Rik
ENSMUSG00000111541	99	Gm47219
ENSMUSG00000111542	686	Gm30619
ENSMUSG00000111543	168	Olfr1139-ps1
ENSMUSG00000111544	1669	4930534H03Rik
ENSMUSG00000111545	316	Gm18015
ENSMUSG00000111546	2176	Gm47050
ENSMUSG00000111547	1484	Gm48069
ENSMUSG00000111548	665	Gm8162
ENSMUSG00000111549	229	Gm48172
ENSMUSG00000111550	2671	Gm40623
ENSMUSG00000111551	3846	Gm48128
ENSMUSG00000111552	698	Gm7570
ENSMUSG00000111553	881	Gm18892
ENSMUSG00000111554	2559	Gm232
ENSMUSG00000111555	401	Gm47326
ENSMUSG00000111556	2401	Gm19299
ENSMUSG00000111557	927	Gm18164
ENSMUSG00000111558	1087	Gm18891
ENSMUSG00000111560	267	Gm35262
ENSMUSG00000111561	636	Gm47957
ENSMUSG00000111562	499	Gm19987
ENSMUSG00000111563	2777	Gm47485
ENSMUSG00000111564	462	Stmn1-rs1
ENSMUSG00000111565	3374	Gm34481
ENSMUSG00000111566	945	Or5g24-ps1
ENSMUSG00000111567	3133	Or4a78
ENSMUSG00000111568	364	Gm18488
ENSMUSG00000111569	1199	Gm47410
ENSMUSG00000111570	2948	Gm32335
ENSMUSG00000111572	1119	Gm3028
ENSMUSG00000111573	442	Or10n8-ps1
ENSMUSG00000111574	346	Gm46146
ENSMUSG00000111575	687	Gm47926
ENSMUSG00000111576	1484	Gm32284
ENSMUSG00000111577	453	Gm47136
ENSMUSG00000111578	927	Gm18166
ENSMUSG00000111580	338	Gm19572
ENSMUSG00000111581	284	Gm47364
ENSMUSG00000111582	114	Gm47347
ENSMUSG00000111583	1869	Gm47962
ENSMUSG00000111585	3832	Gm47355
ENSMUSG00000111587	874	Gm32338
ENSMUSG00000111589	637	Gm4042
ENSMUSG00000111590	8248	Or4p4
ENSMUSG00000111591	382	Gm47083
ENSMUSG00000111593	2184	Gm48742
ENSMUSG00000111594	1480	Gm3365
ENSMUSG00000111596	587	Gm8058
ENSMUSG00000111597	912	Or5ai1-ps1
ENSMUSG00000111598	1062	Gm47095
ENSMUSG00000111600	1782	Gm8049
ENSMUSG00000111601	1986	Gm18986
ENSMUSG00000111602	8900	Gm32014
ENSMUSG00000111604	739	Gm18043
ENSMUSG00000111605	2721	4632418H02Rik
ENSMUSG00000111606	950	Gm7213
ENSMUSG00000111608	382	Gm48839
ENSMUSG00000111609	1446	Gm6713
ENSMUSG00000111610	1131	Gm34829
ENSMUSG00000111611	6617	Or13c7c
ENSMUSG00000111612	672	Gm47090
ENSMUSG00000111613	1262	Gm4977
ENSMUSG00000111615	226	Gm47741
ENSMUSG00000111616	878	Gm18487
ENSMUSG00000111617	578	Gm47148
ENSMUSG00000111618	703	Gm47268
ENSMUSG00000111619	2440	Gm48348
ENSMUSG00000111620	1217	Gm31848
ENSMUSG00000111621	262	Gm7802
ENSMUSG00000111622	823	Gm21041
ENSMUSG00000111623	1894	Gm48303
ENSMUSG00000111625	169	Gm48097
ENSMUSG00000111626	389	Gm48738
ENSMUSG00000111627	599	Gm48749
ENSMUSG00000111629	1000	4930442G15Rik
ENSMUSG00000111630	470	Gm47165
ENSMUSG00000111631	1723	Gm32017
ENSMUSG00000111632	262	Gm47327
ENSMUSG00000111633	2533	Gm39377
ENSMUSG00000111635	396	Gm47240
ENSMUSG00000111637	520	Gm10688
ENSMUSG00000111638	281	Gm47501
ENSMUSG00000111639	4947	1700019L13Rik
ENSMUSG00000111641	2752	Gm47388
ENSMUSG00000111643	305	Gm48628
ENSMUSG00000111645	1043	Gm32171
ENSMUSG00000111646	1817	Gm40621
ENSMUSG00000111648	341	Gm46103
ENSMUSG00000111649	3869	Gm48945
ENSMUSG00000111651	733	Gm47199
ENSMUSG00000111652	2529	Gm48726
ENSMUSG00000111654	524	Gm47077
ENSMUSG00000111655	845	4930434F21Rik
ENSMUSG00000111656	866	Gm47232
ENSMUSG00000111657	3471	Gm31592
ENSMUSG00000111658	2678	B930092H01Rik
ENSMUSG00000111660	914	Or10n7-ps1
ENSMUSG00000111661	481	Gm46142
ENSMUSG00000111662	2424	Gm7435
ENSMUSG00000111663	520	Gm48833
ENSMUSG00000111664	2605	Gm48865
ENSMUSG00000111665	400	A930033M14Rik
ENSMUSG00000111666	1379	Gm30849
ENSMUSG00000111667	595	Gm47740
ENSMUSG00000111668	282	Gm47213
ENSMUSG00000111669	1279	Gm31698
ENSMUSG00000111670	384	Gm47500
ENSMUSG00000111671	628	Gm6983
ENSMUSG00000111672	268	Gm47934
ENSMUSG00000111673	3658	Gm29724
ENSMUSG00000111674	330	Gm48728
ENSMUSG00000111678	1212	Or8k31-ps1
ENSMUSG00000111679	349	Gm47063
ENSMUSG00000111680	607	Gm18377
ENSMUSG00000111681	2882	Gm47640
ENSMUSG00000111682	824	Gm47543
ENSMUSG00000111683	725	Gm49367
ENSMUSG00000111684	1130	Gm8543
ENSMUSG00000111685	3247	Gm10686
ENSMUSG00000111686	622	Rab7-ps1
ENSMUSG00000111687	867	Or8ad1-ps1
ENSMUSG00000111689	1620	Or8k35
ENSMUSG00000111690	1206	Gm48720
ENSMUSG00000111691	1082	Gm47002
ENSMUSG00000111692	1945	Gm49373
ENSMUSG00000111693	492	Gm47986
ENSMUSG00000111694	374	Gm48901
ENSMUSG00000111695	386	Gm47565
ENSMUSG00000111696	2791	Gm47932
ENSMUSG00000111697	441	Gm35548
ENSMUSG00000111698	356	Gm47105
ENSMUSG00000111699	2727	C230099D08Rik
ENSMUSG00000111700	572	Gm49385
ENSMUSG00000111702	191	Gm47945
ENSMUSG00000111703	4879	Gm47161
ENSMUSG00000111704	204	Gm47379
ENSMUSG00000111707	1206	Gm9662
ENSMUSG00000111708	585	Or10o1-ps1
ENSMUSG00000111709	874	Gsta13
ENSMUSG00000111710	2810	Gm47145
ENSMUSG00000111711	1118	Or8k39
ENSMUSG00000111712	723	Gm39363
ENSMUSG00000111713	886	Gm20234
ENSMUSG00000111715	5442	Or4a73
ENSMUSG00000111716	196	Gm48554
ENSMUSG00000111717	192	Gm39380
ENSMUSG00000111719	1164	Gm19137
ENSMUSG00000111720	1895	Gm39459
ENSMUSG00000111722	791	Gm47270
ENSMUSG00000111725	724	Gm19219
ENSMUSG00000111726	411	Gm40513
ENSMUSG00000111728	312	Gm48850
ENSMUSG00000111729	1091	Gm48038
ENSMUSG00000111730	772	Gm5950
ENSMUSG00000111731	807	Gm48727
ENSMUSG00000111732	2014	Or6c5b
ENSMUSG00000111733	398	Gm47181
ENSMUSG00000111734	3775	Gm29825
ENSMUSG00000111736	388	Or8z1-ps1
ENSMUSG00000111737	609	Gm47248
ENSMUSG00000111738	589	Gm18329
ENSMUSG00000111739	359	Gm47241
ENSMUSG00000111740	6181	Gm49783
ENSMUSG00000111741	480	Gm18903
ENSMUSG00000111743	326	Gm48856
ENSMUSG00000111744	406	Gm7780
ENSMUSG00000111746	1356	4933422A05Rik
ENSMUSG00000111747	1385	Or5w1
ENSMUSG00000111748	4070	Gm34885
ENSMUSG00000111749	463	Gm47927
ENSMUSG00000111750	435	Gm47886
ENSMUSG00000111751	756	Gm48256
ENSMUSG00000111752	4302	Gm38575
ENSMUSG00000111753	555	1700054O05Rik
ENSMUSG00000111754	586	Gm19994
ENSMUSG00000111755	1870	Gm47160
ENSMUSG00000111756	825	Gm48183
ENSMUSG00000111757	1183	Gm46124
ENSMUSG00000111758	6037	Gm30373
ENSMUSG00000111759	1266	Gm4800
ENSMUSG00000111760	202	Gm48337
ENSMUSG00000111761	2468	9230112J17Rik
ENSMUSG00000111762	341	Or8g38-ps1
ENSMUSG00000111763	572	Gm34973
ENSMUSG00000111764	147	Gm47616
ENSMUSG00000111765	3721	Gm10635
ENSMUSG00000111766	565	Gm47873
ENSMUSG00000111767	3977	4930546K05Rik
ENSMUSG00000111769	918	Gm36278
ENSMUSG00000111770	427	Gm48811
ENSMUSG00000111771	734	Gm47465
ENSMUSG00000111772	1854	Or8k41
ENSMUSG00000111774	584	Gm38398
ENSMUSG00000111776	691	Gm47124
ENSMUSG00000111777	1459	Gm47147
ENSMUSG00000111778	1651	Gm30676
ENSMUSG00000111780	991	Gm47960
ENSMUSG00000111781	766	Or8ab1a-ps1
ENSMUSG00000111782	189	Gm47091
ENSMUSG00000111783	926	Gm8863
ENSMUSG00000111785	2169	Gm39464
ENSMUSG00000111786	624	Gm47319
ENSMUSG00000111787	927	Gm5035
ENSMUSG00000111788	370	Gm8948
ENSMUSG00000111789	607	Gm49323
ENSMUSG00000111792	1411	Gm33858
ENSMUSG00000111793	622	Gm47950
ENSMUSG00000111794	358	Gm48294
ENSMUSG00000111795	430	Gm47620
ENSMUSG00000111796	736	Gm47575
ENSMUSG00000111797	652	Gm48081
ENSMUSG00000111799	237	Olfr928-ps1
ENSMUSG00000111800	1229	Gm31557
ENSMUSG00000111801	538	Gm48288
ENSMUSG00000111802	271	Olfr1041-ps1
ENSMUSG00000111803	403	Gm47564
ENSMUSG00000111805	397	Gm47274
ENSMUSG00000111806	2728	Gm47403
ENSMUSG00000111807	1845	4933433G08Rik
ENSMUSG00000111808	742	Gm18225
ENSMUSG00000111809	1518	Gm49334
ENSMUSG00000111810	383	Gm29785
ENSMUSG00000111811	1982	Gm39327
ENSMUSG00000111812	465	Gm7904
ENSMUSG00000111814	2921	Or8c18
ENSMUSG00000111815	1306	Gm6018
ENSMUSG00000111816	1007	Gm7229
ENSMUSG00000111817	267	Gm47154
ENSMUSG00000111818	1880	Gm17749
ENSMUSG00000111819	405	Gm47110
ENSMUSG00000111820	1734	Gm36120
ENSMUSG00000111821	2552	Gm48545
ENSMUSG00000111822	487	Gm48831
ENSMUSG00000111823	348	Gm2517
ENSMUSG00000111824	3107	Gm47102
ENSMUSG00000111825	3293	Gm10646
ENSMUSG00000111827	1570	Gm8131
ENSMUSG00000111828	1041	D830035M03Rik
ENSMUSG00000111829	2718	Gm47475
ENSMUSG00000111830	795	4930568E12Rik
ENSMUSG00000111831	790	Gm47064
ENSMUSG00000111833	414	Gm48805
ENSMUSG00000111834	1635	Gm40020
ENSMUSG00000111836	2462	4933407I05Rik
ENSMUSG00000111837	253	Gm47135
ENSMUSG00000111839	1009	Gm39383
ENSMUSG00000111840	3422	Gm48832
ENSMUSG00000111841	3796	Gm20745
ENSMUSG00000111842	727	Gm49318
ENSMUSG00000111843	840	4933432G23Rik
ENSMUSG00000111844	1480	Gm47097
ENSMUSG00000111845	426	Gm7495
ENSMUSG00000111846	531	Gm47271
ENSMUSG00000111847	1332	Gm8899
ENSMUSG00000111849	589	Gm47186
ENSMUSG00000111850	145	Gm47829
ENSMUSG00000111852	1480	Gm33180
ENSMUSG00000111853	1455	Gm31408
ENSMUSG00000111854	3246	Gm48740
ENSMUSG00000111856	1897	6530413G14Rik
ENSMUSG00000111857	1270	1190001M18Rik
ENSMUSG00000111858	1742	Gm48277
ENSMUSG00000111859	291	Gm47983
ENSMUSG00000111862	1248	Gm47828
ENSMUSG00000111863	3385	Or1j18
ENSMUSG00000111864	434	Rpl26-ps6
ENSMUSG00000111865	3826	Gm47687
ENSMUSG00000111866	1163	E130101E03Rik
ENSMUSG00000111867	2969	Gm31013
ENSMUSG00000111868	3038	Gm47398
ENSMUSG00000111869	3829	Or1j14
ENSMUSG00000111870	409	Gm7692
ENSMUSG00000111871	1833	Gm47557
ENSMUSG00000111873	3239	Gm39463
ENSMUSG00000111874	497	Gm36539
ENSMUSG00000111875	459	Gm5425
ENSMUSG00000111876	325	Gm18346
ENSMUSG00000111877	764	Gm6477
ENSMUSG00000111878	425	Gm47777
ENSMUSG00000111880	800	Gm5040
ENSMUSG00000111881	388	Vmn2r-ps92
ENSMUSG00000111882	233	Gm48864
ENSMUSG00000111883	2391	Gm31182
ENSMUSG00000111884	982	Gm19612
ENSMUSG00000111885	1041	Gm35326
ENSMUSG00000111886	462	Gm47617
ENSMUSG00000111887	190	Gm47610
ENSMUSG00000111888	1003	Gm46212
ENSMUSG00000111889	773	Gm48071
ENSMUSG00000111890	281	Gm48836
ENSMUSG00000111891	1498	Gm47366
ENSMUSG00000111892	1935	Gm47641
ENSMUSG00000111893	554	Gm47928
ENSMUSG00000111894	893	Gm47843
ENSMUSG00000111895	611	Gm47252
ENSMUSG00000111896	290	Gm48196
ENSMUSG00000111897	251	Gm19810
ENSMUSG00000111898	574	Gm48608
ENSMUSG00000111899	1066	Gm18636
ENSMUSG00000111900	1561	Gm47377
ENSMUSG00000111901	577	Gm6150
ENSMUSG00000111902	992	Gm4921
ENSMUSG00000111903	1264	4930458K08Rik
ENSMUSG00000111904	424	Gm2395
ENSMUSG00000111905	1948	Gm48045
ENSMUSG00000111906	936	Gm19233
ENSMUSG00000111907	387	Gm48202
ENSMUSG00000111908	160	Gm47516
ENSMUSG00000111909	696	Gm18670
ENSMUSG00000111910	4563	Gm47472
ENSMUSG00000111911	266	Gm47332
ENSMUSG00000111912	3474	Gm48521
ENSMUSG00000111913	2722	Gm49751
ENSMUSG00000111914	936	Gm8796
ENSMUSG00000111915	908	Gm3285
ENSMUSG00000111916	384	4921501I09Rik
ENSMUSG00000111917	3778	Gm48793
ENSMUSG00000111918	3836	Gm47624
ENSMUSG00000111919	326	Gm46192
ENSMUSG00000111920	767	Gm7370
ENSMUSG00000111921	229	Gm48406
ENSMUSG00000111922	635	Gm47760
ENSMUSG00000111923	2660	Gm34777
ENSMUSG00000111924	1015	4930556N09Rik
ENSMUSG00000111925	380	Gm48791
ENSMUSG00000111926	411	Gm46204
ENSMUSG00000111927	1357	Gm47770
ENSMUSG00000111928	3842	Gm48082
ENSMUSG00000111929	997	Gm48780
ENSMUSG00000111930	151	Gm47382
ENSMUSG00000111931	787	Gm47032
ENSMUSG00000111932	546	Gm18899
ENSMUSG00000111933	3871	Gm36660
ENSMUSG00000111934	1341	Gm48123
ENSMUSG00000111935	2480	Gm47023
ENSMUSG00000111936	2917	Gm47540
ENSMUSG00000111937	478	Gm46203
ENSMUSG00000111938	1292	2900045O20Rik
ENSMUSG00000111939	1075	Gm48177
ENSMUSG00000111940	483	Gm4478
ENSMUSG00000111941	459	Gm33263
ENSMUSG00000111942	6092	Gm5182
ENSMUSG00000111943	2469	Gm47862
ENSMUSG00000111944	690	Gm18024
ENSMUSG00000111945	1246	Gm19169
ENSMUSG00000111946	265	Gm47495
ENSMUSG00000111947	1617	Gm47438
ENSMUSG00000111948	441	Gm47055
ENSMUSG00000111949	402	Gm48679
ENSMUSG00000111950	1458	Gm48893
ENSMUSG00000111951	1276	Gm48755
ENSMUSG00000111952	517	Gm4489
ENSMUSG00000111953	1900	Gm18637
ENSMUSG00000111954	1465	Gm7001
ENSMUSG00000111955	99	Gm48148
ENSMUSG00000111956	436	Gm29774
ENSMUSG00000111957	586	Gm47582
ENSMUSG00000111958	1372	Gm47844
ENSMUSG00000111959	728	Gm18503
ENSMUSG00000111960	917	Gm46349
ENSMUSG00000111961	675	Gm47966
ENSMUSG00000111962	2095	Gm20110
ENSMUSG00000111963	549	Gm32283
ENSMUSG00000111964	400	Gm8942
ENSMUSG00000111965	1283	Gm4797
ENSMUSG00000111966	443	Gm5781
ENSMUSG00000111967	492	Gm3678
ENSMUSG00000111968	1439	Gm8873
ENSMUSG00000111969	1689	Gm9129
ENSMUSG00000111970	3367	Gm47715
ENSMUSG00000111971	5319	Gm48678
ENSMUSG00000111972	1344	Gm40778
ENSMUSG00000111973	316	Gm48827
ENSMUSG00000111974	1279	Gm4803
ENSMUSG00000111975	203	Gm46311
ENSMUSG00000111976	87	Gm48178
ENSMUSG00000111977	1665	Gm47163
ENSMUSG00000111978	791	Gm48268
ENSMUSG00000111979	2722	Gm47522
ENSMUSG00000111980	444	Gm20304
ENSMUSG00000111981	797	Gm18515
ENSMUSG00000111982	990	Gm35135
ENSMUSG00000111983	279	Gm48666
ENSMUSG00000111984	365	Gm46327
ENSMUSG00000111985	477	Gm8290
ENSMUSG00000111986	797	1700008C04Rik
ENSMUSG00000111987	2225	Gm48809
ENSMUSG00000111988	231	Gm19256
ENSMUSG00000111989	274	Gm18696
ENSMUSG00000111990	2132	Gm47033
ENSMUSG00000111991	244	Gm47835
ENSMUSG00000111992	317	Gm47724
ENSMUSG00000111993	550	Gm48018
ENSMUSG00000111994	2623	A330049N07Rik
ENSMUSG00000111995	3607	Gm48697
ENSMUSG00000111996	1177	Gm47365
ENSMUSG00000111997	583	Gm5176
ENSMUSG00000111998	1195	Gm48465
ENSMUSG00000111999	743	Gm5080
ENSMUSG00000112000	1860	Gm47956
ENSMUSG00000112001	465	Gm8112
ENSMUSG00000112002	1404	Limk1-ps1
ENSMUSG00000112003	1461	Gm4864
ENSMUSG00000112004	487	Gm8785
ENSMUSG00000112005	165	Gm29818
ENSMUSG00000112006	4155	Gm48633
ENSMUSG00000112007	616	Gm18119
ENSMUSG00000112008	1319	Gm47218
ENSMUSG00000112009	469	Gm48591
ENSMUSG00000112010	526	Gm48461
ENSMUSG00000112011	768	Gm9535
ENSMUSG00000112012	431	Gm47025
ENSMUSG00000112013	1090	Gm47967
ENSMUSG00000112014	1029	Gm48435
ENSMUSG00000112015	1307	Gm47592
ENSMUSG00000112016	1397	Gm31267
ENSMUSG00000112017	1379	Gm7842
ENSMUSG00000112018	2212	Gm47919
ENSMUSG00000112019	871	Gm48748
ENSMUSG00000112020	809	Gm48532
ENSMUSG00000112021	1699	Gm30346
ENSMUSG00000112022	850	Gm2436
ENSMUSG00000112023	5439	Lilrb4b
ENSMUSG00000112024	212	Gm47394
ENSMUSG00000112025	412	Gm47669
ENSMUSG00000112026	1288	Gm6653
ENSMUSG00000112027	2409	Cdc5lrt7
ENSMUSG00000112028	1078	1700113B09Rik
ENSMUSG00000112029	228	Gm33337
ENSMUSG00000112030	789	Gm35189
ENSMUSG00000112031	289	Gm48484
ENSMUSG00000112032	318	Gm48036
ENSMUSG00000112033	348	Gm48808
ENSMUSG00000112034	4850	Gm48363
ENSMUSG00000112035	1686	Gm30539
ENSMUSG00000112036	3101	Gm47801
ENSMUSG00000112037	523	Gm48179
ENSMUSG00000112038	3845	Gm47056
ENSMUSG00000112039	1397	Brcc3dc
ENSMUSG00000112040	233	Gm47396
ENSMUSG00000112041	2284	9530020I12Rik
ENSMUSG00000112042	420	Gm47402
ENSMUSG00000112043	980	Gm48774
ENSMUSG00000112044	273	Gm48184
ENSMUSG00000112045	951	Gm5649
ENSMUSG00000112046	529	Gm5175
ENSMUSG00000112047	265	Gm47852
ENSMUSG00000112048	378	Gm48750
ENSMUSG00000112049	1111	Gm48269
ENSMUSG00000112050	493	Gm29809
ENSMUSG00000112051	465	Gm8158
ENSMUSG00000112052	953	Gm17917
ENSMUSG00000112053	976	Gm46328
ENSMUSG00000112054	7020	Gm33680
ENSMUSG00000112055	242	Gm48773
ENSMUSG00000112056	1066	Gm48181
ENSMUSG00000112057	446	Gm21321
ENSMUSG00000112058	873	Gm47593
ENSMUSG00000112059	507	Gm48282
ENSMUSG00000112060	820	Gm48279
ENSMUSG00000112061	465	Gm8249
ENSMUSG00000112062	313	Gm47353
ENSMUSG00000112063	298	Gm32220
ENSMUSG00000112064	474	Gm47399
ENSMUSG00000112065	342	Gm47466
ENSMUSG00000112066	383	Gm48380
ENSMUSG00000112067	1300	Gm48015
ENSMUSG00000112068	639	Gm9182
ENSMUSG00000112069	716	Gm9476
ENSMUSG00000112070	325	Gm47809
ENSMUSG00000112071	7252	5430401H09Rik
ENSMUSG00000112072	967	Gm47244
ENSMUSG00000112073	275	Gm47101
ENSMUSG00000112074	1474	Gm48278
ENSMUSG00000112075	2510	Gm47700
ENSMUSG00000112076	831	Gm9368
ENSMUSG00000112077	1071	Gm47245
ENSMUSG00000112078	472	Gm48466
ENSMUSG00000112079	358	Gm19599
ENSMUSG00000112080	392	Gm47595
ENSMUSG00000112081	1222	Gm9004
ENSMUSG00000112082	1363	Gm35035
ENSMUSG00000112083	526	Gm47107
ENSMUSG00000112084	3935	Gm10773
ENSMUSG00000112085	268	Gm48587
ENSMUSG00000112086	999	Gm35412
ENSMUSG00000112087	1469	Gm40765
ENSMUSG00000112088	324	Gm48531
ENSMUSG00000112089	506	Gm47712
ENSMUSG00000112090	2406	Gm48231
ENSMUSG00000112091	684	Gm47787
ENSMUSG00000112092	177	Gm32936
ENSMUSG00000112093	625	Gm47941
ENSMUSG00000112094	714	Gm47506
ENSMUSG00000112095	2547	Sros1
ENSMUSG00000112096	857	A430103D13Rik
ENSMUSG00000112097	2438	Gm32515
ENSMUSG00000112098	1849	Gm18876
ENSMUSG00000112099	788	Gm8960
ENSMUSG00000112100	465	Gm9102
ENSMUSG00000112101	1302	Gm47924
ENSMUSG00000112102	511	Gm32105
ENSMUSG00000112103	947	Gm47018
ENSMUSG00000112104	1625	Gm35722
ENSMUSG00000112105	1347	Rps7-ps2
ENSMUSG00000112106	2332	Gm47026
ENSMUSG00000112107	162	Gm47560
ENSMUSG00000112108	2143	4930551I15Rik
ENSMUSG00000112109	535	Gm30906
ENSMUSG00000112110	2700	Gm15608
ENSMUSG00000112111	463	Gm47834
ENSMUSG00000112112	3456	Gm48508
ENSMUSG00000112113	555	Gm47698
ENSMUSG00000112114	926	Gm7540
ENSMUSG00000112115	1236	Gm21027
ENSMUSG00000112116	259	Gm46234
ENSMUSG00000112117	8342	Rmst
ENSMUSG00000112118	728	Gm18039
ENSMUSG00000112119	895	Gm47362
ENSMUSG00000112120	1349	Gm32255
ENSMUSG00000112121	1884	C230072F16Rik
ENSMUSG00000112122	1113	Gm47628
ENSMUSG00000112123	898	Gm5178
ENSMUSG00000112124	797	Gm19056
ENSMUSG00000112125	658	Gm48024
ENSMUSG00000112126	2142	Gm34544
ENSMUSG00000112127	700	Gm48886
ENSMUSG00000112128	328	Gm19217
ENSMUSG00000112129	3928	Pbld1
ENSMUSG00000112130	932	Gm47839
ENSMUSG00000112131	1864	Gm48724
ENSMUSG00000112132	1855	Gm36229
ENSMUSG00000112133	277	Gm47247
ENSMUSG00000112134	603	Gm40723
ENSMUSG00000112135	2410	Cdc5lrt2-ps
