GeneID	GSM3021797	GSM3021798	GSM3021799	GSM3021800	GSM3021801	GSM3021802
ENSG00000187535	1183	1241	1033	1151	1137	1176
ENSG00000260646	10	0	5	13	10	11
ENSG00000131634	0	1	3	0	2	3
ENSG00000280062	0	0	1	0	0	0
ENSG00000280231	1	1	0	1	1	1
ENSG00000280327	4	11	4	6	8	8
ENSG00000260954	1	0	1	0	0	1
ENSG00000260989	0	2	1	0	0	1
ENSG00000007545	349	370	352	405	329	405
ENSG00000226890	1	1	0	0	0	1
ENSG00000261732	4	5	2	0	2	9
ENSG00000206053	2623	2097	2405	2645	2298	2474
ENSG00000278987	3	8	10	6	11	8
ENSG00000138834	1819	2378	1695	2140	1783	1848
ENSG00000275092	7	2	3	3	0	4
ENSG00000261399	1	0	0	0	0	0
ENSG00000265820	0	1	1	0	1	0
ENSG00000261207	1	4	0	2	1	5
ENSG00000103024	307	387	242	205	210	154
ENSG00000074071	679	647	631	609	603	620
ENSG00000197774	231	233	186	376	271	267
ENSG00000162032	3	3	6	6	8	8
ENSG00000095906	838	918	794	797	818	757
ENSG00000099769	6	4	3	7	2	12
ENSG00000063854	676	831	659	597	651	609
ENSG00000180185	280	266	250	322	277	295
ENSG00000162039	8	11	11	5	1	1
ENSG00000260541	3	0	0	2	3	0
ENSG00000281219	0	0	0	0	0	0
ENSG00000259947	0	0	0	0	0	0
ENSG00000162040	0	0	0	0	0	0
ENSG00000198736	0	0	0	0	0	0
ENSG00000140986	0	0	0	0	0	0
ENSG00000140990	0	14	0	0	0	0
ENSG00000140988	1835	1771	1894	1375	2612	1243
ENSG00000206811	0	0	0	0	0	0
ENSG00000207405	0	0	0	0	0	0
ENSG00000255513	0	0	0	0	0	0
ENSG00000255198	0	0	0	0	0	0
ENSG00000273587	0	0	0	0	0	0
ENSG00000179580	0	0	0	0	0	0
ENSG00000277602	0	0	0	0	0	0
ENSG00000183751	0	0	1	0	1	0
ENSG00000196408	0	0	0	0	0	0
ENSG00000127554	0	0	1	0	1	0
ENSG00000261790	0	0	0	0	0	0
ENSG00000127561	0	0	0	0	0	0
ENSG00000260107	0	0	0	0	0	0
ENSG00000167962	0	0	0	0	1	0
ENSG00000183971	0	0	0	0	0	0
ENSG00000265386	0	0	0	0	0	0
ENSG00000065054	48	64	36	20	29	34
ENSG00000065057	196	223	188	225	173	184
ENSG00000103197	2714	3214	2577	2692	2608	2785
ENSG00000008710	1814	2161	1419	1441	1379	1242
ENSG00000221656	0	0	0	0	0	0
ENSG00000259933	0	2	3	0	2	2
ENSG00000261123	4	8	9	7	8	4
ENSG00000284008	0	0	0	0	0	0
ENSG00000261240	0	0	0	0	0	0
ENSG00000260447	4	4	4	11	2	11
ENSG00000200059	0	0	0	0	0	0
ENSG00000265867	0	0	0	0	0	0
ENSG00000264397	0	0	0	0	0	0
ENSG00000167964	179	125	93	51	120	24
ENSG00000260260	207	194	155	273	329	197
ENSG00000206630	0	0	0	0	0	0
ENSG00000281010	0	0	0	0	0	0
ENSG00000131653	1448	1468	1344	1379	1392	1167
ENSG00000167971	139	298	191	171	164	147
ENSG00000167965	655	836	767	839	748	670
ENSG00000182685	93	112	62	124	115	112
ENSG00000184207	271	345	259	419	313	387
ENSG00000261532	0	0	0	0	0	0
ENSG00000167967	710	753	586	683	664	608
ENSG00000259780	0	0	0	0	0	0
ENSG00000167968	39	39	36	57	66	78
ENSG00000167969	858	760	735	693	610	516
ENSG00000261663	23	24	8	23	28	30
ENSG00000205937	3585	3820	3584	3090	3622	3483
ENSG00000260778	1	9	3	4	10	10
ENSG00000266643	0	0	0	2	0	2
ENSG00000284346	0	0	0	0	0	0
ENSG00000264004	0	1	0	0	0	1
ENSG00000167972	1316	1659	1397	1463	1444	1358
ENSG00000243445	4	1	2	1	5	1
ENSG00000293423	7	9	9	13	9	16
ENSG00000238098	0	0	0	2	0	1
ENSG00000162063	341	328	325	455	361	434
ENSG00000285970	0	0	2	0	2	0
ENSG00000283180	0	0	0	0	0	0
ENSG00000260095	21	15	10	10	12	18
ENSG00000260874	8	9	5	7	6	2
ENSG00000162062	306	216	223	287	234	245
ENSG00000274805	0	2	1	1	1	0
ENSG00000259895	1	13	0	8	6	3
ENSG00000162068	8	5	3	11	7	6
ENSG00000162065	418	483	305	419	434	397
ENSG00000260293	209	124	148	189	237	134
ENSG00000260272	0	0	0	0	0	0
ENSG00000185883	3	3	4	2	6	2
ENSG00000259784	0	0	0	0	0	0
ENSG00000279520	25	17	13	11	12	13
ENSG00000162066	83	119	63	91	97	74
ENSG00000205923	0	0	0	0	0	0
ENSG00000266232	4	1	2	0	0	0
ENSG00000140992	528	529	456	563	517	545
ENSG00000261613	8	10	3	13	14	13
ENSG00000261288	0	0	0	0	0	2
ENSG00000269937	0	0	2	1	0	0
ENSG00000261140	0	1	0	0	0	0
ENSG00000260436	0	0	0	0	0	0
ENSG00000279568	7	5	0	4	2	0
ENSG00000280402	1	0	1	0	2	2
ENSG00000279162	5	2	6	2	4	0
ENSG00000261093	0	0	0	0	0	0
ENSG00000291228	14	8	13	11	11	5
ENSG00000215154	0	0	0	0	0	0
ENSG00000290728	10	7	9	12	19	8
ENSG00000205918	0	0	0	0	0	0
ENSG00000279057	0	0	0	0	0	0
ENSG00000260176	4	3	5	4	9	4
ENSG00000260565	221	337	223	304	328	341
ENSG00000167977	527	652	531	636	605	661
ENSG00000279901	0	6	1	0	1	1
ENSG00000172382	92	138	113	106	89	99
ENSG00000205913	27	49	34	23	37	34
ENSG00000167978	12895	13348	11671	13440	13389	14434
ENSG00000103363	3518	4374	3907	3623	3723	3890
ENSG00000276791	76	98	80	65	69	50
ENSG00000103355	4	15	23	10	16	11
ENSG00000221719	0	0	0	0	0	0
ENSG00000215148	0	0	0	0	0	0
ENSG00000007038	0	0	0	0	0	0
ENSG00000262154	0	0	0	0	0	0
ENSG00000162078	0	0	0	0	0	0
ENSG00000291300	0	0	0	0	0	0
ENSG00000172460	0	0	0	0	0	0
ENSG00000005001	0	0	0	0	0	0
ENSG00000263325	0	0	0	0	0	0
ENSG00000263280	0	0	0	0	0	0
ENSG00000162076	352	416	340	299	270	328
ENSG00000289222	9	18	22	12	9	12
ENSG00000059122	504	686	511	545	564	567
ENSG00000262959	0	0	0	0	0	0
ENSG00000262482	2	1	1	1	1	6
ENSG00000131650	13	13	12	10	11	16
ENSG00000127564	187	158	122	239	202	146
ENSG00000162073	316	329	284	323	299	287
ENSG00000274367	1	0	0	0	0	3
ENSG00000262152	0	1	6	0	0	2
ENSG00000262362	1	2	1	0	1	0
ENSG00000289281	0	0	0	0	0	0
ENSG00000272079	8	9	7	8	5	13
ENSG00000213937	0	9	8	2	0	4
ENSG00000184697	12	7	9	9	12	7
ENSG00000006327	11	33	16	28	32	37
ENSG00000103145	396	445	399	344	351	342
ENSG00000131652	418	346	370	441	542	394
ENSG00000162069	2	0	0	2	0	0
ENSG00000205890	4	5	4	1	0	0
ENSG00000261971	39	59	47	41	65	74
ENSG00000008516	4	5	3	4	2	5
ENSG00000008517	2	0	3	0	0	0
ENSG00000252561	0	0	0	0	0	0
ENSG00000262370	0	0	0	1	0	0
ENSG00000200204	0	0	0	0	0	0
ENSG00000130182	1	5	4	1	0	3
ENSG00000263072	341	401	327	337	315	334
ENSG00000263011	7	14	7	17	9	4
ENSG00000122386	140	145	151	133	129	138
ENSG00000085644	351	412	465	391	355	389
ENSG00000228146	0	0	0	0	0	0
ENSG00000293410	0	3	0	1	0	0
ENSG00000261889	1	3	1	9	0	0
ENSG00000262521	0	3	0	0	0	0
ENSG00000168124	21	17	11	12	10	7
ENSG00000203581	2	0	0	0	0	0
ENSG00000010539	192	202	205	212	204	222
ENSG00000103313	0	1	0	0	1	0
ENSG00000281005	6	5	2	2	2	4
ENSG00000290183	0	0	0	0	0	0
ENSG00000279330	0	5	0	3	1	0
ENSG00000006194	163	165	155	181	154	131
ENSG00000279031	0	0	0	0	0	0
ENSG00000140993	28	30	17	43	32	45
ENSG00000162086	262	203	223	540	488	529
ENSG00000262899	0	0	0	0	0	0
ENSG00000262316	0	0	0	1	0	3
ENSG00000168158	1	4	0	5	1	0
ENSG00000285329	0	0	0	0	0	0
ENSG00000262118	0	0	0	1	0	0
ENSG00000263177	0	0	0	0	0	0
ENSG00000140987	302	250	253	311	321	322
ENSG00000103343	312	261	311	276	267	254
ENSG00000167981	80	57	74	47	65	66
ENSG00000122390	481	597	429	509	447	565
ENSG00000263212	0	0	0	0	0	0
ENSG00000273776	0	0	0	0	0	0
ENSG00000215131	1	0	0	1	0	0
ENSG00000240311	14	16	15	10	10	14
ENSG00000103351	342	348	297	371	354	443
ENSG00000278942	0	0	0	0	0	0
ENSG00000167984	57	65	40	34	45	47
ENSG00000262312	3	1	2	2	1	1
ENSG00000261938	0	0	0	0	0	0
ENSG00000188827	247	294	257	329	297	313
ENSG00000213918	385	436	386	615	567	665
ENSG00000263235	13	13	8	9	2	21
ENSG00000126602	1960	1946	1717	1468	1406	1340
ENSG00000276754	2	10	4	1	1	6
ENSG00000005339	1676	1772	1643	2226	1904	2195
ENSG00000262516	0	0	0	0	0	1
ENSG00000262185	4	6	1	5	6	7
ENSG00000162104	388	417	359	354	316	395
ENSG00000263159	0	0	0	0	0	0
ENSG00000262471	0	0	0	0	0	0
ENSG00000263105	0	0	0	0	0	0
ENSG00000185739	35	77	60	10	4	12
ENSG00000262468	41	47	28	41	37	56
ENSG00000090447	274	241	256	240	217	211
ENSG00000288935	0	0	0	0	0	0
ENSG00000126603	22	23	21	8	19	14
ENSG00000262686	0	0	2	0	0	0
ENSG00000217930	1	2	1	1	1	1
ENSG00000262712	0	0	0	0	0	0
ENSG00000103426	0	0	0	0	0	0
ENSG00000280063	1	0	1	2	1	0
ENSG00000262246	0	0	1	0	1	0
ENSG00000168140	0	0	0	0	1	0
ENSG00000103423	0	0	0	0	2	0
ENSG00000277170	0	0	0	0	0	0
ENSG00000277440	0	0	0	0	0	0
ENSG00000275515	0	0	0	0	0	0
ENSG00000153406	0	1	1	1	0	0
ENSG00000103415	1	1	1	0	0	0
ENSG00000089486	12	44	10	3	14	11
ENSG00000278434	3	28	9	14	14	18
ENSG00000205832	8	20	12	11	10	14
ENSG00000261789	0	0	0	0	0	0
ENSG00000261612	7	2	6	10	4	5
ENSG00000153443	203	272	223	285	228	245
ENSG00000102858	1341	1854	1448	1366	1301	1490
ENSG00000263955	0	0	0	0	0	0
ENSG00000261442	0	0	0	1	3	0
ENSG00000278700	2	0	0	0	0	0
ENSG00000276641	0	0	0	0	0	0
ENSG00000168101	398	525	464	478	505	500
ENSG00000168096	343	358	283	414	395	411
ENSG00000266994	0	0	0	0	0	1
ENSG00000166246	22	22	21	34	25	22
ENSG00000103199	229	309	246	256	289	300
ENSG00000276096	0	0	0	0	0	1
ENSG00000140623	9	7	6	2	4	6
ENSG00000285952	1	15	3	5	1	4
ENSG00000267795	4	3	2	3	2	5
ENSG00000267077	0	1	2	0	0	0
ENSG00000067836	272	397	255	347	257	360
ENSG00000140632	1669	1836	1651	2034	1923	2192
ENSG00000275056	16	5	2	9	8	9
ENSG00000118900	940	914	768	1006	971	1006
ENSG00000118898	24	43	40	59	79	65
ENSG00000103184	7	17	32	24	13	28
ENSG00000267072	0	0	0	0	0	0
ENSG00000103174	109	109	106	116	174	156
ENSG00000033011	135	148	129	152	152	147
ENSG00000153446	0	0	1	1	0	1
ENSG00000260882	0	0	0	0	0	0
ENSG00000118894	84	78	116	95	128	94
ENSG00000267070	0	0	0	0	0	0
ENSG00000285567	7	1	1	3	0	1
ENSG00000273963	1	0	0	0	0	1
ENSG00000260431	0	0	0	0	0	0
ENSG00000261811	0	0	0	0	0	0
ENSG00000078328	520	866	667	470	286	726
ENSG00000260817	0	0	0	0	0	0
ENSG00000242278	0	0	0	0	0	0
ENSG00000267182	0	1	0	0	0	1
ENSG00000261007	0	1	0	1	0	1
ENSG00000260338	0	0	0	0	0	0
ENSG00000273648	0	0	0	0	0	0
ENSG00000270440	0	0	0	0	0	0
ENSG00000280000	0	0	0	3	2	0
ENSG00000257180	0	0	0	0	0	0
ENSG00000286635	1	0	0	1	3	1
ENSG00000260835	0	0	0	0	0	0
ENSG00000278975	1	1	1	0	0	0
ENSG00000259963	0	0	0	0	0	0
ENSG00000252080	0	0	0	0	0	0
ENSG00000200869	0	0	0	0	0	0
ENSG00000212189	0	0	0	0	0	0
ENSG00000289107	0	1	0	0	0	3
ENSG00000240419	0	0	0	0	0	0
ENSG00000287340	6	15	10	5	4	11
ENSG00000283584	0	0	0	0	0	0
ENSG00000261198	0	0	0	0	0	0
ENSG00000252138	0	0	0	0	0	0
ENSG00000260289	0	0	0	0	0	1
ENSG00000260003	0	0	1	0	0	0
ENSG00000261319	0	0	0	0	0	0
ENSG00000260058	0	0	0	0	0	0
ENSG00000259819	0	0	0	0	0	0
ENSG00000260379	1	0	0	0	0	0
ENSG00000261066	0	0	0	0	0	0
ENSG00000232258	0	2	2	0	0	0
ENSG00000287522	0	0	0	0	2	0
ENSG00000067365	633	697	579	489	432	542
ENSG00000279357	0	0	1	0	0	0
ENSG00000183044	2733	3500	3076	2789	2401	3767
ENSG00000243954	0	0	0	0	0	0
ENSG00000238417	0	0	0	0	0	0
ENSG00000260764	0	1	0	0	0	0
ENSG00000184857	218	208	253	165	225	195
ENSG00000140650	328	246	285	309	288	272
ENSG00000260350	6	9	3	4	6	2
ENSG00000153048	1316	1488	1390	1183	1176	1248
ENSG00000261481	1	2	0	0	0	1
ENSG00000283516	2	0	3	0	0	0
ENSG00000187555	1892	1864	1849	2262	1944	2172
ENSG00000260979	0	1	2	0	0	1
ENSG00000261392	0	0	0	0	0	0
ENSG00000182831	674	592	680	663	557	668
ENSG00000263244	0	0	0	0	0	0
ENSG00000260349	0	0	0	0	0	0
ENSG00000220793	12	7	9	6	8	11
ENSG00000261617	0	0	2	0	0	3
ENSG00000260071	0	2	1	4	2	3
ENSG00000261397	0	0	0	0	0	0
ENSG00000261075	0	0	0	0	0	0
ENSG00000283003	0	0	0	0	0	1
ENSG00000200468	0	0	0	0	0	0
ENSG00000252927	0	0	0	0	0	0
ENSG00000260362	0	3	0	0	0	0
ENSG00000183454	46	40	41	26	20	42
ENSG00000283221	0	0	1	0	1	0
ENSG00000287830	1	1	1	0	3	0
ENSG00000261810	0	0	0	0	0	0
ENSG00000261647	0	0	0	1	0	0
ENSG00000285543	0	0	0	0	0	0
ENSG00000266439	0	0	0	0	0	0
ENSG00000166669	127	121	92	127	121	125
ENSG00000260756	0	0	0	0	0	0
ENSG00000289023	0	0	1	0	0	0
ENSG00000279662	7	1	3	6	3	5
ENSG00000199482	0	0	0	0	0	0
ENSG00000260468	1	0	1	0	0	0
ENSG00000213853	387	211	241	229	208	136
ENSG00000256013	0	0	0	0	0	0
ENSG00000260310	0	0	0	0	1	0
ENSG00000153060	3	5	2	3	0	8
ENSG00000263279	0	0	0	0	0	1
ENSG00000263241	0	0	0	0	0	0
ENSG00000262107	0	0	0	0	0	0
ENSG00000261904	0	0	0	0	1	0
ENSG00000262322	0	0	0	0	0	0
ENSG00000262259	0	0	0	0	0	0
ENSG00000263196	0	0	0	0	0	0
ENSG00000262158	0	0	0	0	0	0
ENSG00000262381	1	0	0	0	0	0
ENSG00000289073	2	2	2	0	2	0
ENSG00000103274	126	147	135	105	160	175
ENSG00000166676	194	141	139	168	127	193
ENSG00000262488	0	2	2	0	0	0
ENSG00000262151	0	0	0	0	0	0
ENSG00000179583	9	15	6	4	17	19
ENSG00000182108	31	28	31	42	37	65
ENSG00000280153	0	0	0	0	0	0
ENSG00000038532	705	855	801	935	806	966
ENSG00000229917	0	1	1	0	0	1
ENSG00000274038	0	0	0	0	0	0
ENSG00000262020	0	0	0	0	1	0
ENSG00000287121	0	0	0	1	0	0
ENSG00000263033	7	15	6	11	8	5
ENSG00000263179	0	2	5	2	2	5
ENSG00000175643	385	243	277	383	301	305
ENSG00000185338	4	9	5	7	5	5
ENSG00000178279	0	0	0	1	0	0
ENSG00000178257	0	0	0	0	0	0
ENSG00000212228	0	0	0	0	0	0
ENSG00000122304	0	0	0	0	0	0
ENSG00000175646	0	0	0	0	0	0
ENSG00000287429	0	0	0	0	0	0
ENSG00000221801	0	0	0	0	0	0
ENSG00000199668	0	0	0	0	0	0
ENSG00000263080	5	0	4	1	2	0
ENSG00000262703	9	5	2	7	5	3
ENSG00000188897	6	5	3	5	4	10
ENSG00000262636	0	0	0	0	0	0
ENSG00000262999	0	0	0	0	0	0
ENSG00000189067	129	129	99	99	67	77
ENSG00000184602	2940	3534	3050	2967	2791	3120
ENSG00000153066	343	343	342	304	333	314
ENSG00000262420	2	6	0	0	1	0
ENSG00000122299	788	718	771	867	787	963
ENSG00000274505	1	1	2	1	0	0
ENSG00000277369	4	5	2	4	2	1
ENSG00000262117	1	0	0	0	0	0
ENSG00000171490	2052	1458	1977	2099	1872	2031
ENSG00000263307	3	0	2	3	1	3
ENSG00000103342	1752	1396	1566	1779	1583	1837
ENSG00000261560	2	4	1	2	3	2
ENSG00000260318	0	1	2	6	2	0
ENSG00000261216	2	1	1	0	1	0
ENSG00000277458	0	0	0	0	0	0
ENSG00000234719	128	123	122	128	143	131
ENSG00000048462	0	1	0	1	0	0
ENSG00000260224	0	0	2	3	0	0
ENSG00000048471	635	715	619	617	543	596
ENSG00000260488	0	0	0	0	0	0
ENSG00000241641	1	0	0	0	0	0
ENSG00000175604	0	0	0	0	0	1
ENSG00000261293	0	0	0	0	0	0
ENSG00000238685	0	0	0	0	0	0
ENSG00000261394	0	1	0	0	0	0
ENSG00000260723	0	0	2	0	0	0
ENSG00000278979	0	0	0	0	0	0
ENSG00000260601	0	0	0	0	0	0
ENSG00000259876	1	0	0	2	0	0
ENSG00000259899	0	1	0	0	0	1
ENSG00000274834	0	0	1	0	0	0
ENSG00000103381	86	87	113	97	79	101
ENSG00000264733	0	0	0	0	0	0
ENSG00000260378	0	0	0	0	0	0
ENSG00000261158	0	3	0	0	0	0
ENSG00000199474	0	0	0	0	0	0
ENSG00000241932	10	20	19	18	10	9
ENSG00000237515	94	214	156	196	186	291
ENSG00000262116	0	2	0	0	0	0
ENSG00000262801	1	5	0	4	11	5
ENSG00000262011	0	0	0	0	0	0
ENSG00000262235	0	0	0	0	0	0
ENSG00000262267	0	2	2	0	1	1
ENSG00000175595	107	149	110	160	111	180
ENSG00000242307	0	0	0	0	0	0
ENSG00000262732	1	0	0	0	0	0
ENSG00000263234	0	0	0	0	0	0
ENSG00000262097	0	0	2	0	0	0
ENSG00000261856	0	0	0	0	0	0
ENSG00000186260	432	432	462	460	460	521
ENSG00000276564	54	60	48	79	72	70
ENSG00000262529	0	0	0	0	0	0
ENSG00000262470	0	0	0	0	0	0
ENSG00000201075	0	0	0	0	0	0
ENSG00000262454	12	17	4	9	8	29
ENSG00000207639	0	0	0	0	0	0
ENSG00000199130	0	0	0	0	0	0
ENSG00000260009	0	0	0	0	0	0
ENSG00000263257	1	0	1	0	0	2
ENSG00000140694	10	9	4	16	4	16
ENSG00000242430	0	0	0	0	0	0
ENSG00000103429	39	41	43	52	69	65
ENSG00000238964	0	0	0	0	0	0
ENSG00000069764	0	1	0	0	0	0
ENSG00000261523	0	0	0	0	0	2
ENSG00000224712	7	8	9	6	9	7
ENSG00000254609	0	0	0	0	0	0
ENSG00000261695	0	0	0	0	0	0
ENSG00000254852	10	8	2	7	5	6
ENSG00000255037	0	0	0	0	0	0
ENSG00000255277	0	0	0	0	0	0
ENSG00000290943	0	0	0	0	0	0
ENSG00000103512	38	28	42	21	101	26
ENSG00000270734	0	0	0	0	0	0
ENSG00000257264	0	0	0	0	0	0
ENSG00000284305	0	0	0	0	0	0
ENSG00000263918	0	0	0	0	0	0
ENSG00000258354	0	0	0	0	0	0
ENSG00000265537	0	0	0	0	0	0
ENSG00000183458	1	4	0	1	2	1
ENSG00000207425	0	0	0	0	0	0
ENSG00000290391	0	0	0	0	0	0
ENSG00000183426	19	29	20	19	34	18
ENSG00000275259	0	0	0	0	0	0
ENSG00000278265	0	0	0	0	0	0
ENSG00000273804	0	0	0	0	0	0
ENSG00000179889	23	28	61	17	54	25
ENSG00000261819	0	0	0	0	0	0
ENSG00000238728	0	0	0	0	0	0
ENSG00000275910	0	0	0	0	0	0
ENSG00000157045	0	14	5	3	13	1
ENSG00000085721	13	26	16	8	12	42
ENSG00000293341	2	0	0	0	0	0
ENSG00000260735	0	0	0	0	0	0
ENSG00000290394	6	3	5	5	2	0
ENSG00000188599	0	0	0	0	0	0
ENSG00000250251	0	0	0	0	0	0
ENSG00000283346	0	0	0	0	0	0
ENSG00000207294	1	0	0	0	1	0
ENSG00000264115	0	0	0	0	0	0
ENSG00000257391	0	0	0	1	0	0
ENSG00000277770	0	0	0	0	0	0
ENSG00000183793	27	15	19	6	10	15
ENSG00000156968	6	14	3	4	6	6
ENSG00000261130	0	0	0	0	0	0
ENSG00000166780	47	70	97	110	50	38
ENSG00000166783	109	88	100	79	132	125
ENSG00000257769	0	0	1	0	0	0
ENSG00000284184	0	0	0	0	0	0
ENSG00000072864	3	0	0	0	0	0
ENSG00000283736	0	0	0	0	0	0
ENSG00000262380	0	0	0	0	0	0
ENSG00000280206	0	0	0	0	0	0
ENSG00000133392	0	0	0	1	0	0
ENSG00000263335	0	0	0	0	0	0
ENSG00000263065	0	0	0	0	0	0
ENSG00000280429	0	0	0	0	0	0
ENSG00000133393	25	26	26	44	19	26
ENSG00000206778	0	0	0	0	0	0
ENSG00000262171	0	0	0	0	0	0
ENSG00000215003	0	0	0	0	0	0
ENSG00000103222	82	119	144	56	44	71
ENSG00000241067	0	0	0	1	0	0
ENSG00000091262	2	0	2	0	0	0
ENSG00000262332	0	0	0	2	0	0
ENSG00000103226	13	4	29	102	21	13
ENSG00000263029	0	0	0	0	0	0
ENSG00000262848	0	0	0	0	0	0
ENSG00000257381	0	0	0	0	0	0
ENSG00000264722	0	0	0	0	0	0
ENSG00000257366	0	0	0	0	0	0
ENSG00000265373	0	0	0	0	0	0
ENSG00000244257	1	0	0	0	0	2
ENSG00000206706	0	0	0	0	0	0
ENSG00000183889	9	9	8	12	16	5
ENSG00000278221	0	0	0	0	0	0
ENSG00000277698	0	0	0	0	0	0
ENSG00000277920	0	0	0	0	0	0
ENSG00000227827	31	14	7	16	20	14
ENSG00000276311	0	0	0	0	0	0
ENSG00000214967	66	36	45	30	59	48
ENSG00000261181	0	0	0	0	0	0
ENSG00000260126	0	0	0	0	0	0
ENSG00000261362	0	0	0	0	0	0
ENSG00000287905	0	0	0	0	0	0
ENSG00000279729	0	0	0	0	0	0
ENSG00000261748	0	0	0	0	0	0
ENSG00000279490	0	0	0	0	1	0
ENSG00000260675	0	0	0	0	0	0
ENSG00000260405	0	0	0	0	0	0
ENSG00000103489	122	71	97	87	95	115
ENSG00000261448	0	0	0	0	0	0
ENSG00000279410	0	0	1	0	0	0
ENSG00000279415	0	0	4	0	0	0
ENSG00000279620	0	0	0	0	0	0
ENSG00000286849	0	0	0	0	0	0
ENSG00000275927	0	0	1	0	0	0
ENSG00000285850	0	0	0	0	0	0
ENSG00000260945	0	0	0	0	0	0
ENSG00000261555	0	0	0	0	0	0
ENSG00000228071	0	5	2	3	1	1
ENSG00000259929	0	0	0	0	0	0
ENSG00000280283	0	0	0	0	0	0
ENSG00000260242	0	0	0	0	0	1
ENSG00000260933	0	0	0	0	0	0
ENSG00000278994	0	0	0	0	0	0
ENSG00000276484	0	0	0	0	0	0
ENSG00000214940	3	2	1	0	0	0
ENSG00000285628	0	0	0	0	0	0
ENSG00000205746	20	24	11	15	18	14
ENSG00000290386	0	0	0	0	0	0
ENSG00000273613	0	0	0	0	0	0
ENSG00000277647	0	0	0	0	0	0
ENSG00000233024	24	5	6	32	5	13
ENSG00000254681	87	134	65	83	79	57
ENSG00000275391	0	0	0	0	0	0
ENSG00000291270	0	0	0	0	0	0
ENSG00000290383	0	0	0	0	0	0
ENSG00000206927	0	0	0	0	0	0
ENSG00000257563	0	0	0	0	0	0
ENSG00000266291	0	0	0	0	0	0
ENSG00000265776	0	0	0	0	0	0
ENSG00000257527	0	0	0	0	0	0
ENSG00000266454	0	0	0	0	0	0
ENSG00000185164	179	221	219	128	117	107
ENSG00000274025	0	0	0	0	0	0
ENSG00000277014	0	0	0	0	0	0
ENSG00000262974	0	0	0	0	0	0
ENSG00000260550	1	3	0	0	0	0
ENSG00000291057	2	5	1	4	3	3
ENSG00000256340	0	0	0	0	0	0
ENSG00000134419	7318	7006	7975	6205	5025	6440
ENSG00000260342	0	0	0	0	0	0
ENSG00000170540	1626	1596	1707	2231	1794	2078
ENSG00000260017	0	0	0	0	0	0
ENSG00000157106	1110	1036	1014	1409	1227	1513
ENSG00000260352	0	0	0	0	0	0
ENSG00000170537	65	63	73	51	54	64
ENSG00000207167	0	0	0	0	0	0
ENSG00000261465	0	0	0	0	0	0
ENSG00000261357	0	4	1	2	0	1
ENSG00000167186	259	329	239	318	317	387
ENSG00000260430	0	3	2	0	0	0
ENSG00000278389	0	0	0	0	0	0
ENSG00000205730	35	26	26	23	16	21
ENSG00000261427	0	0	0	0	0	0
ENSG00000261759	0	0	0	0	0	0
ENSG00000103528	112	200	151	208	228	263
ENSG00000286790	0	0	0	0	0	2
ENSG00000261210	0	0	0	0	1	3
ENSG00000259871	0	0	0	2	1	0
ENSG00000285869	0	1	0	1	0	2
ENSG00000259925	1	8	2	12	8	14
ENSG00000280265	0	0	0	0	0	1
ENSG00000103534	8	18	13	5	17	31
ENSG00000260681	0	0	0	0	0	0
ENSG00000260592	0	0	1	2	0	0
ENSG00000222750	0	0	0	0	0	0
ENSG00000260934	0	0	0	0	0	0
ENSG00000006007	891	859	971	848	842	857
ENSG00000279747	0	0	0	0	0	0
ENSG00000103540	762	601	641	722	600	651
ENSG00000103544	887	972	912	903	857	1056
ENSG00000276571	5	17	10	21	12	17
ENSG00000103550	478	330	403	476	438	423
ENSG00000261312	0	0	0	0	0	0
ENSG00000174628	148	169	163	144	130	164
ENSG00000261195	0	0	0	0	2	0
ENSG00000261939	2	0	0	0	0	0
ENSG00000167191	991	1251	1280	1534	1121	1413
ENSG00000180269	47	90	61	32	22	35
ENSG00000277211	0	0	0	0	0	0
ENSG00000263253	0	0	0	0	0	0
ENSG00000227624	0	0	0	0	0	0
ENSG00000169347	0	0	0	0	0	0
ENSG00000169344	0	0	0	0	0	0
ENSG00000169340	0	0	2	0	0	0
ENSG00000263237	0	0	0	2	0	0
ENSG00000183549	0	0	0	0	0	0
ENSG00000262995	0	0	0	0	0	0
ENSG00000183747	0	0	0	0	0	0
ENSG00000280306	0	0	0	0	0	0
ENSG00000066813	0	0	0	0	1	0
ENSG00000260201	0	0	0	0	0	0
ENSG00000260762	0	0	0	0	0	0
ENSG00000005187	4	3	5	5	4	3
ENSG00000275315	0	0	0	0	0	0
ENSG00000274730	0	0	0	0	0	0
ENSG00000166743	1	2	0	2	5	2
ENSG00000066654	515	495	554	549	428	527
ENSG00000283399	3	1	3	0	2	0
ENSG00000285303	0	0	0	0	0	0
ENSG00000260510	0	0	0	0	1	0
ENSG00000196678	179	152	131	192	173	211
ENSG00000200893	0	0	1	0	0	0
ENSG00000005189	212	218	196	193	174	193
ENSG00000275908	0	0	0	2	0	0
ENSG00000188215	187	192	189	197	184	201
ENSG00000102897	380	465	448	457	356	508
ENSG00000158486	5	5	4	21	9	17
ENSG00000289640	0	0	0	0	0	0
ENSG00000263331	0	0	0	0	0	1
ENSG00000011638	110	153	109	77	76	94
ENSG00000262983	0	0	0	0	0	0
ENSG00000103310	0	0	0	0	0	0
ENSG00000289978	0	0	0	0	0	0
ENSG00000175311	0	0	0	0	0	0
ENSG00000103316	1	0	0	1	1	0
